Filename,Artist,Country/Entity,Keywords
,,,
house-04.tif,,Philippines,house|stilts|rumah
,,,
HHG-56.tif,,Philippines,scissors|bandage|health|balutan|perban|kesehatan|gunting
,,,
kkng-01.tif,,Philippines,leaf|plant|daun|tanaman
,,,
jeep-1.tif,,Philippines,car|jeep|transportation|automobile|vehicle|mobil|oto|jip|transportasi|pengangkutan|kendaraan
,,,
hrnbll-2.tif,,Philippines,bird|beak|hole|hornbill|nest|paruh|burung |lubang|enggang|sarang
,,,
LICENSE.tif,,Philippines,border|frame|bingkai
,,,
mat-01.tif,,Philippines,mat|tikar
,,,
legs-01.tif,,Philippines,leg|anatomy|bagian-bagian tubuh|kaki
,,,
man1.tif,,Philippines,man|book|reading|people|buku|manusia|orang|orang-orang|membaca
,,,
lizard-4.tif,,Philippines,lizard|reptile|kadal|reptil
,,,
mothr-07.tif,,Philippines,child|daughter|girl|mother|people|talking|woman|point|anak|anak perempuan|puteri|ibu|orang|orang-orang|tunjuk|bicara|wanita
,,,
lute-01.tif,,Philippines,lute|musical instrument|alat musik
,,,
mothr-12.tif,,Philippines,boy|child|clothesline|daughter|girl|mother|people|son|woman|work|anak laki-laki|anak|tali jemuran|anak perempuan|puteri|ibu|orang|orang-orang|wanita|kerja
,,,
mother.tif,,Philippines,"bird|branch|feed|burung |dahan|ranting, cabang|jaga pohong|memberi makanan|ranting|cabang"
,,,
micros-1.tif,,Philippines,health|man|microscope|people|kesehatan|manusia|mikroskop|orang|orang-orang
,,,
mothr-19.tif,,Philippines,anger|boy|mother|people|scolding|son|woman|marah|anak laki-laki|ibu|orang|orang-orang|memarahi|omelan|tegur|wanita
,,,
mshrm-02.tif,,Philippines,fungus|mushroom|toadstool|jamur|jamur payung
,,,
NEGRIT06.tif,,Philippines,water buffalo|boy|riding|animal|people|binatang|anak laki-laki|orang|orang-orang|naik|kerbau
,,,
NEGRIT12.tif,,Philippines,river|cooking|boy|rock|people|anak laki-laki|masak|orang|orang-orang|sungai|kali|aer|batu
,,,
ncklce-1.tif,,Philippines,jewelry|necklace|barang-barang perhiasan|kalung
,,,
msqto-01.tif,,Philippines,bugs|insects|mosquito|serangga|nyamuk
,,,
ORCHID.tif,,Philippines,flower|plant|bunga|tanaman
,,,
nest-04.tif,,Philippines,"nest|bird|branch|burung |dahan|ranting, cabang|jaga pohong|sarang|ranting|cabang"
,,,
PA-36.tif,,Philippines,man|woman|talking|people|manusia|orang|orang-orang|bicara|wanita
,,,
NEGRIT15.tif,,Philippines,wound|rest|bench|bandage|boy|sit|people|balutan|perban|bangku|anak laki-laki|orang|orang-orang|istirahat|duduk|luka
,,,
PB-SMOKE.tif,,Philippines,bamboo|container|bambu|wadah
,,,
patnt-01.tif,,Philippines,bed|health|man|patient|people|tempat tidur|koi|kesehatan|manusia|pasien|orang|orang-orang
,,,
paddle-1.tif,,Philippines,paddle|oar|dayung|panggayo
,,,
PA-16.tif,,Philippines,house|bed|sleeping|window|interior|tempat tidur|koi|rumah|bagian dalam rumah|tidur|jendela
,,,
PA-10.tif,,Philippines,man|sit|talking|woman|people|manusia|orang|orang-orang|duduk|bicara|wanita
,,,
pigpen.tif,,Philippines,babi|fence|kandang|kandang babi|pagar|pen|pig|pigpen|pulpen
,,,
pepper-1.tif,,Philippines,pepper|plant|cabai|cabe|cili|tanaman
,,,
pear-02.tif,,Philippines,food|fruit|pear|makanan|buah|per
,,,
pnaple01.tif,,Philippines,food|fruit|pineapple|makanan|buah|nanas
,,,
PRE-NA02.tif,,Philippines,woman|health|pregnancy|people|kesehatan|orang|orang-orang|kehamilan|wanita
,,,
PRE-NA15.tif,,Philippines,cooking|wash|woman|people|masak|orang|orang-orang|cuci|wanita
,,,
plant-03.tif,,Philippines,boy|garden|plant|fence|agriculture|people|pertanian|anak laki-laki|pagar|taman|kebun|orang|orang-orang|tanaman
,,,
plane-06.tif,,Philippines,airplane|boy|man|people|plane|transportation|pesawat terbang|anak laki-laki|manusia|orang|orang-orang|transportasi|pengangkutan
,,,
PRE-NA07.tif,,Philippines,food|beans|bag|peanut|nut|nutrition|tas|buncis|makanan|biji-bijian|nutrisi|kacang tanah
,,,
RADIO.tif,,Philippines,radio
,,,
PRE-NA21.tif,,Philippines,woman|health|pregnancy|mat|people|kesehatan|tikar|orang|orang-orang|kehamilan|wanita
,,,
PRI-199.tif,,Philippines,"man|woman|doctor|baby|syringe|stethoscope|health|clinic|people|bayi|klinik|puskesmas, balai pengobatan|dokter|kesehatan|manusia|orang|orang-orang|puskesmas|balai pengobatan|stetoskop |suntik|jarum suntik|wanita"
,,,
rake-01.tif,,Philippines,agricultural implement|rake|tool|alat pertanian|penggaruk|alat|perkakas
,,,
rice-01.tif,,Philippines,beras|food|makanan|nasi|piring|plate|rice
,,,
PRI-123.tif,,Philippines,beetle|bugs|counting|insects|math|numeracy|kumbang|serangga|menghitung|matematika|ilmu pasti|angka
,,,
sadl-01.tif,,Philippines,saddle|pelana
,,,
PRE-NA23.tif,,Philippines,"health|doctor|nurse|woman|clinic|stethoscope|people|klinik|puskesmas, balai pengobatan|dokter|kesehatan|perawat|orang|orang-orang|puskesmas|balai pengobatan|stetoskop |wanita"
,,,
river02.tif,,Philippines,house|river|rumah|sungai|kali|aer
,,,
sell-03.tif,,Philippines,weigh|scale|market|man|merchant|people|manusia|pasar|pedagang|orang|orang-orang|timbangan|timbang
,,,
scroll-01.tif,,Philippines,man|people|scroll|write|manusia|orang|orang-orang|surat gulungan|tulis
,,,
sailbt-4.tif,,Philippines,boat|kapal|layar|mast|pengangkutan|perahu|perahu layar|sail|sailboat|tiang kapal|transportasi|transportation
,,,
SI-MAL07.tif,,Philippines,man|woman|visit|people|manusia|orang|orang-orang|kunjungan|wanita
,,,
SI-DIA25.tif,,Philippines,bench|child|feed|sit|woman|nutrition|people|bangku|anak|memberi makanan|nutrisi|orang|orang-orang|duduk|wanita
,,,
shovel-1.tif,,Philippines,shovel|tool|spade|sekop|alat|perkakas
,,,
ship-02.tif,,Philippines,boat|kapal|mast|pengangkutan|perahu|ship|tiang kapal|transportasi|transportation
,,,
SI-TB66.tif,,Philippines,man|microscope|people|manusia|mikroskop|orang|orang-orang
,,,
slash-04.tif,,Philippines,agricultural implement|agriculture|machete|people|plant|tool|woman|work|wall|alat pertanian|pertanian|parang|orang|orang-orang|tanaman|alat|perkakas|dinding|tembok|wanita|kerja
,,,
slpng-01.tif,,Philippines,family|people|sleeping|keluarga|orang|orang-orang|tidur
,,,
shells-1.tif,,Philippines,shell|kerang|kulit bia
,,,
snail.tif,,Philippines,snail|shell|kerang|kulit bia|siput|keong 
,,,
SI-TB57.tif,,Philippines,bicara|dompet|duduk|handbag|kunjungan|orang|orang-orang|people|purse|sit|talking|tas tangan|visit|wanita|woman
,,,
SI-TB53.tif,,Philippines,health|food|meat|vegetable|fruit|grain|food chart|nutrition|makanan|buah|padi-padian|kesehatan|daging|nutrisi|sayur-sayuran
,,,
SI-TB45.tif,,Philippines,cough|health|woman|people|batuk|kesehatan|orang|orang-orang|wanita
,,,
snake-07.tif,,Philippines,snake|reptile|reptil|ular
,,,
squid-02.tif,,Philippines,marine animal|octopus|binatang laut|gurita
,,,
sticks-01.tif,,Philippines,"stick|firewood|branch|dahan|ranting, cabang|jaga pohong|kayu bakar|kayu api|ranting|cabang|kayu"
,,,
tapis-01.tif,,Philippines,belt|clothing|skirt|ikat pinggang|sabuk|pakaian|rok
,,,
snake.tif,,Philippines,killing|man|people|snake|reptile|bunuh|manusia|orang|orang-orang|reptil|ular
,,,
stick-01.tif,,Philippines,stick|digging stick|tongkat menggali|kayu
,,,
turtle-02.tif,,Philippines,turtle|reptile|reptil|kura-kura
,,,
spear-04.tif,,Philippines,hand|spear|weapon|tangan|tombak|lembing|senjata 
,,,
walking.tif,,Philippines,woman|people|orang|orang-orang|wanita
,,,
TRICYCLE.tif,,Philippines,vehicle|taxi|transportation|transportasi|pengangkutan|kendaraan
,,,
woman-02.tif,,Philippines,work|woman|mortar|pestle|people|lesung|orang|orang-orang|alu|wanita|kerja
,,,
trade.tif,,Philippines,machete|man|talking|people|parang|manusia|orang|orang-orang|bicara
,,,
well-01.tif,,Philippines,well|bucket|pail|ember|timba|sumur|perigi
,,,
twomn-03.tif,,Philippines,man|people|talking|manusia|orang|orang-orang|bicara
,,,
WREATH.tif,,Philippines,border|emblem|frame|bingkai
,,,
wash-07.tif,,Philippines,river|wash|woman|work|washing clothes|people|orang|orang-orang|sungai|kali|aer|cuci|cuci pakaian|wanita|kerja
,,,
wolf-03.tif,,Philippines,anjing|dog|gigi|growl|menggeram|teeth|tooth
,,,
A12.tif,,Senegal,ladle|spoon|tablespoon|utensil|sendok besar|sendok|sendok makan|alat|perkakas
,,,
A37.tif,,Senegal,paddle|oar|pestle|dayung|panggayo|alu
,,,
A32.tif,,Senegal,metate|mill|stone|penggiling|batu
,,,
A24.tif,,Senegal,jar|pot|pottery|kendi|guci|panci|barang tembikar
,,,
E1.tif,,Senegal,palm|tree|kelapa|pohon
,,,
B25.tif,,Senegal,kiln|oven|tungku
,,,
B23.tif,,Senegal,granary|lumbung
,,,
B15.tif,,Senegal,merchant|store|vendor|pedagang|toko
,,,
E24.tif,,Senegal,leaf|plant|daun|tanaman
,,,
F4.tif,,Senegal,fish|ikan
,,,
E5.tif,,Senegal,flower|leaf|stem|bunga|daun|tangkai|batang
,,,
G20.tif,,Senegal,bangau|bird|burung |crane|egret|flying|stork|terbang
,,,
G16.tif,,Senegal,bird|pelican|burung |undan
,,,
Fj7.tif,,Senegal,bowl|people|woman|work|mangkuk|orang|orang-orang|wanita|kerja
,,,
Fj2.tif,,Senegal,people|pot|wash|woman|orang|orang-orang|panci|cuci|wanita
,,,
Fj12.tif,,Senegal,people|tub|wash|woman|orang|orang-orang|bak|cuci|wanita
,,,
J15.tif,,Senegal,animal|monkey|binatang|kera|monyet
,,,
G8.tif,,Senegal,bird|bird of prey|eagle|hawk|flying|burung |burung pemangsa|burung pemakan daging|elang|terbang
,,,
G22.tif,,Senegal,bird|head|ostrich|beak|paruh|burung |kepala|burung unta
,,,
B-2-23.tif,Mamedo Kithaulu,Brazil,arrow|bow|weapon|anak panah|panah|senjata 
,,,
Nt18.tif,Michael Harrar,Senegal,animal|Bible|camel|group|magi|night|people|star|Wise men|binatang|unta|kelompok|orang majus|malam|orang|orang-orang|bintang|Majis|Alkitab
,,,
Nt12.tif,Michael Harrar,Senegal,animal|Bible|night|people|sheep|shepherd|staff|star|binatang|malam|orang|orang-orang|domba|biri-biri|gembala|tongkat|bintang|Alkitab
,,,
CMB0002.tif,,Cambodia,man|village|manusia|desa|kampung
,,,
M1.tif,,Senegal,man|mat|people|manusia|tikar|orang|orang-orang
,,,
B-3-6.tif,,Brazil,boy|child|earring|head|people|shoulder|jewelry|anak laki-laki|anak|anting-anting|kepala|barang-barang perhiasan|orang|orang-orang|bahu
,,,
CMB0026.tif,,Cambodia,child|man|father|son|anak|ayah|manusia|anak laki-laki
,,,
B-NA-8.tif,,Brazil,bird|parrot|macaw|burung |nuri|bayan
,,,
CMB0019.tif,,Cambodia,food|food chart|meat|nutrition|vegetable|makanan|daging|nutrisi|sayur-sayuran
,,,
CMB0014.tif,,Cambodia,boy|child|house|porch|woman|hunger|anak laki-laki|anak|rumah|serambi|wanita
,,,
CMB0007.tif,,Cambodia,health|hygiene|man|pig|defecate|excrement|membuang air besar|berak|kesehatan|manusia|babi|kotoran manusia
,,,
CMB0031.tif,,Cambodia,bamboo|cut|man|work|bundle|carry|bambu|ikat|bawa|potong|manusia|kerja
,,,
CMB0033.tif,,Cambodia,boy|finger|mother|woman|wound|anak laki-laki|jari|ibu|wanita|luka
,,,
CMB0038.tif,,Cambodia,pharmacy|medicine|mother|son|boy|merchant|man|woman|anak laki-laki|manusia|ilmu kesehatan|pedagang|ibu|apotik|wanita
,,,
CMB0045.tif,,Cambodia,man|sit|manusia|duduk
,,,
CMB0052.tif,,Cambodia,"balai pengobatan|building|clinic|gedung|health|hospital|kesehatan|klinik|man|manusia|puskesmas|puskesmas, balai pengobatan|rumah sakit|wanita|woman"
,,,
CMB0050.tif,,Cambodia,man|sick|fever|sweating|bed|ill|health|rash|tempat tidur|koi|demam|kesehatan|sakit|manusia|ruam|keringat|berkeringat
,,,
CMB0076.tif,,Cambodia,lizard|reptile|kadal|reptil
,,,
CMB0069.tif,,Cambodia,ocean|wave|water|lautan|air|gelombang
,,,
CMB0064.tif,,Cambodia,child|geography|girl|night|teach|woman|anak|geografi|anak perempuan|malam|ajar|wanita
,,,
CMB0057.tif,,Cambodia,woman|food|cooking|food preparation|masak|makanan|menyiapkan makanan|wanita
,,,
CMB0089.tif,,Cambodia,fish|math|counting|numeracy|menghitung|ikan|matematika|ilmu pasti|angka
,,,
CMB0084.tif,,Cambodia,building|corral|gedung|lindungan|naungan|pondok|shelter|walang
,,,
CMB0081.tif,,Cambodia,sandal|thongs|shoe|sepatu  
,,,
CMB0103.tif,,Cambodia,floor scale|scale|timbangan
,,,
CMB0101.tif,,Cambodia,durian|fruit|scale|weigh|buah|timbangan|timbang
,,,
CMB0096.tif,,Cambodia,village|house|rumah|desa|kampung
,,,
CMB0120.tif,,Cambodia,frog|man|reptile|walking stick|kodok|manusia|reptil|tongkat
,,,
CMB0122.tif,,Cambodia,man|root|tree|trunk|manusia|akar|pohon|peti|batang pohon
,,,
B-NA-3.tif,,Brazil,bird|toucan|burung 
,,,
CMB0115.tif,,Cambodia,hit|hunting|man|reptile|snake|buru (memburu)|manusia|reptil|ular
,,,
CMB0108.tif,,Cambodia,leg|pork|scale|weigh|meat|kaki|daging|daging babi|timbangan|timbang
,,,
CMB0127.tif,,Cambodia,man|table|woman|manusia|meja|wanita
,,,
CMB0146.tif,,Cambodia,agriculture|beras|harvest|hasil panen|man|manusia|padi|panen|pertanian|rice|wanita|woman
,,,
CMB0139.tif,,Cambodia,sun|matahari
,,,
CMB0134.tif,,Cambodia,sun|tree|matahari|pohon
,,,
CMB0151.tif,,Cambodia,needle|thread|jarum|benang
,,,
CMB0153.tif,,Cambodia,water buffalo|elephant|deer|animal|binatang|rusa|gajah|kerbau
,,,
CMB0177.tif,,Cambodia,people|talking|woman|orang|orang-orang|bicara|wanita
,,,
CMB0172.tif,,Cambodia,tree|palm|kelapa|pohon
,,,
CMB0165.tif,,Cambodia,man|money|paying|people|woman|manusia|uang|bayar|orang|orang-orang|wanita
,,,
CMB0170.tif,,Cambodia,leaf|counting|math|numeracy|menghitung|daun|matematika|ilmu pasti|angka
,,,
CMB0158.tif,,Cambodia,house|mortar|people|pestle|woman|work|rumah|lesung|orang|orang-orang|alu|wanita|kerja
,,,
CMB0192.tif,,Cambodia,baby|bed|blanket|sleeping|bayi|tempat tidur|koi|selimut|tidur
,,,
CMB0185.tif,,Cambodia,bed|boy|people|sick|ill|health|tempat tidur|koi|anak laki-laki|kesehatan|sakit|orang|orang-orang
,,,
CMB0190.tif,,Cambodia,baby|head|hand|soft spot|touch|bayi|tangan|kepala
,,,
CMB0216.tif,,Cambodia,can|container|kaleng|wadah
,,,
CMB0209.tif,,Cambodia,house|walking|woman|rumah|berjalan|wanita
,,,
CMB0204.tif,,Cambodia,tree|banana tree|pohon pisang|pohon
,,,
CMB0197.tif,,Cambodia,bag|carry|hold|tas|bawa|pegang
,,,
CMB0235.tif,,Cambodia,"canoe|transportation|boat|kapal|perahu,  sampan|sampan|perahu|transportasi|pengangkutan"
,,,
CMB0228.tif,,Cambodia,forest|hutan
,,,
CMB0223.tif,,Cambodia,boxing|man|fighting|tinju|berkelahi|bakalai|manusia
,,,
CMB0221.tif,,Cambodia,book|buku
,,,
CMB0254.tif,,Cambodia,hunting|man|walking|buru (memburu)|manusia|berjalan
,,,
CMB0247.tif,,Cambodia,horse|animal|binatang|kuda
,,,
CMB0242.tif,,Cambodia,driver's license|gambar|picture|seal|segel
,,,
CMB0240.tif,,Cambodia,map|geography|geografi|peta
,,,
CMB0273.tif,,Cambodia,cooking|sticky rice|masak
,,,
CMB0271.tif,,Cambodia,man|comb|combing hair|sisir|menyisir rambut|manusia
,,,
CMB0266.tif,,Cambodia,pumpkin|vegetable|labu|sayur-sayuran
,,,
CMB0259.tif,,Cambodia,crying|house|man|sad|sit|menangis|rumah|manusia|sedih|duduk
,,,
CMB0293.tif,,Cambodia,family|group|health|man|woman|pregnancy|baby|bayi|keluarga|kelompok|kesehatan|manusia|kehamilan|wanita
,,,
CMB0310.tif,,Cambodia,can|container|jug|kaleng|wadah|buyung
,,,
CMB0312.tif,,Cambodia,elephant|animal|binatang|gajah
,,,
CMB0305.tif,,Cambodia,dance|people|woman|menari|orang|orang-orang|wanita
,,,
CMB0298.tif,,Cambodia,crocodile|reptile|buaya|reptil
,,,
CMB0317.tif,,Cambodia,door|ladder|pintu|tangga
,,,
CMB0278.tif,,Cambodia,arm|anatomy|forearm|bagian-bagian tubuh|lengan|lengan bawah
,,,
CMB0286.tif,,Cambodia,man|village|gate|fence|pagar|pintu gerbang|manusia|desa|kampung
,,,
CMB0291.tif,,Cambodia,woman|house|rumah|wanita
,,,
CMB0343.tif,,Cambodia,dog|feed|house|rest|woman|anjing|memberi makanan|rumah|istirahat|wanita
,,,
CMB0324.tif,,Cambodia,cut|forest|lumber|logging|agriculture|pertanian|potong|hutan
,,,
CMB0341.tif,,Cambodia,frog|reptile|kodok|reptil
,,,
CMB0336.tif,,Cambodia,plant|ginger|root|jahe|halia|tanaman|akar
,,,
CMB0329.tif,,Cambodia,food|nutrition|food chart|makanan|nutrisi
,,,
CMB0348.tif,,Cambodia,climb|man|tree|panjat|naik|manusia|pohon
,,,
CMB0374.tif,,Cambodia,clothesline|clothing|hang|wash|woman|tali jemuran|pakaian|gantung|cuci|wanita
,,,
CMB0367.tif,,Cambodia,grass|wind|weather|rumput|cuaca|angin
,,,
CMB0362.tif,,Cambodia,cut|hand|health|wound|bandage|balutan|perban|potong|tangan|kesehatan|luka
,,,
CMB0360.tif,,Cambodia,bird|carry|man|burung |bawa|manusia
,,,
CMB0355.tif,,Cambodia,dog|lizard|man|reptile|anjing|kadal|manusia|reptil
,,,
CMB0399.tif,,Cambodia,eggplant|scale|vegetable|weigh|terung|timbangan|sayur-sayuran|timbang
,,,
CMB0394.tif,,Cambodia,corn|scale|weigh|jagung|timbangan|timbang
,,,
CMB0387.tif,,Cambodia,woman|walking|path|carry|trail|bawa|jalan|jalan kecil|berjalan|wanita
,,,
CMB0382.tif,,Cambodia,boy|child|mother|son|wash|woman|bathe|hygiene|mandi|anak laki-laki|anak|kesehatan|ibu|cuci|wanita
,,,
CMB0379.tif,,Cambodia,dish|pan|wash|woman|piring|panci|cuci|wanita
,,,
CMB0413.tif,,Cambodia,lean-to|man|shelter|talking|woman|manusia|lindungan|naungan|pondok|walang|bicara|wanita
,,,
CMB0411.tif,,Cambodia,lean-to|shelter|sit|woman|lindungan|naungan|pondok|walang|duduk|wanita
,,,
CMB0406.tif,,Cambodia,dig|man|plant|root|digging stick|tool|agriculture|pertanian|gali|tongkat menggali|manusia|tanaman|akar|alat|perkakas
,,,
CMB0432.tif,,Cambodia,boy|family|house|man|woman|anak laki-laki|keluarga|rumah|manusia|wanita
,,,
CMB0430.tif,,Cambodia,man|path|trail|walking|woman|manusia|jalan|jalan kecil|berjalan|wanita
,,,
CMB0425.tif,,Cambodia,boy|climb|man|tree|anak laki-laki|panjat|naik|manusia|pohon
,,,
CMB0418.tif,,Cambodia,girl|house|pig|talking|woman|anak perempuan|rumah|babi|bicara|wanita
,,,
CMB0456.tif,,Cambodia,glasses|eyeglasses|kacamata
,,,
CMB0449.tif,,Cambodia,book|man|study|buku|manusia|belajar
,,,
CMB0444.tif,,Cambodia,lizard|reptile|kadal|reptil
,,,
CMB0437.tif,,Cambodia,bottle|can|cup|container|botol|kaleng|wadah|cangkir
,,,
CMB0475.tif,,Cambodia,map|peta
,,,
CMB0468.tif,,Cambodia,continent|equator|world|earth|bumi|katulistiwa|dunia
,,,
CMB0463.tif,,Cambodia,anatomy|arm|health|rash|bagian-bagian tubuh|lengan|kesehatan|ruam
,,,
CMB0461.tif,,Cambodia,house|thatch|rumah|atap
,,,
CMB0495.tif,,Cambodia,bugs|insects|mosquito|serangga|nyamuk
,,,
CMB0488.tif,,Cambodia,bugs|grasshopper|insects|serangga|belalang
,,,
CMB0483.tif,,Cambodia,machete|tool|parang|alat|perkakas
,,,
CMB0480.tif,,Cambodia,math|counting|numeracy|menghitung|matematika|ilmu pasti|angka
,,,
CMB0515.tif,,Cambodia,animal|carry|log|man|tiger|binatang|bawa|batang kayu|manusia|harimau
,,,
CMB0507.tif,,Cambodia,group|man|talking|kelompok|manusia|bicara
,,,
CMB0502.tif,,Cambodia,measure|tape measure|ukuran|meteran
,,,
CMB0500.tif,,Cambodia,bugs|insects|mosquito|serangga|nyamuk
,,,
CMB0534.tif,,Cambodia,earth|moon|orbit|revolve|sun|bumi|bulan|berputar|matahari
,,,
CMB0532.tif,,Cambodia,earth|moon|orbit|revolve|sun|bumi|bulan|berputar|matahari
,,,
CMB0527.tif,,Cambodia,dressing|man|berpakaian|manusia
,,,
CMB0520.tif,,Cambodia,animal|jumping|reptile|tiger|turtle|binatang|lompat|reptil|harimau|kura-kura
,,,
CMB0553.tif,,Cambodia,health|placenta|pregnancy|kesehatan|plasenta|kehamilan
,,,
CMB0551.tif,,Cambodia,knife|tool|pisau|alat|perkakas
,,,
CMB0546.tif,,Cambodia,man|woman|walking|couple|trail|path|village|manusia|jalan|jalan kecil|desa|kampung|berjalan|wanita
,,,
CMB0539.tif,,Cambodia,drink|eating|food|man|woman|minum|makan|makanan|manusia|wanita
,,,
CMB0582.tif,,Cambodia,animal|hare|rabbit|swim|binatang|kelinci|renang
,,,
CMB0577.tif,,Cambodia,animal|chicken|eating|hare|lion|meal|otter|rabbit|tiger|binatang|ayam|makan|kelinci|singa|makanan|berang-berang|harimau
,,,
CMB0570.tif,,Cambodia,cooking|fire|forest|hare|otter|rabbit|masak|api|hutan|kelinci|berang-berang
,,,
CMB0565.tif,,Cambodia,bowl|soap|design|mangkuk|pola|sabun
,,,
CMB0558.tif,,Cambodia,man|weight lifter|lifting|angkat|manusia
,,,
CMB0602.tif,,Cambodia,bag|sack|tas|karung
,,,
CMB0597.tif,,Cambodia,rice field|agriculture|field|pertanian|ladang|kebun|ladang padi
,,,
CMB0590.tif,,Cambodia,animal|bull|burning|cow|fire|lion|tiger|binatang|sapi jantan|sapi|api|singa|harimau
,,,
CMB0585.tif,,Cambodia,animal|defecate|fire|hare|rabbit|binatang|membuang air besar|berak|api|kelinci
,,,
CMB0621.tif,,Cambodia,soldier|woman|man|manusia|prajurit|serdadu|wanita
,,,
CMB0616.tif,,Cambodia,woman|walking|berjalan|wanita
,,,
CMB0609.tif,,Cambodia,boy|tree|man|anak laki-laki|manusia|pohon
,,,
CMB0604.tif,,Cambodia,greeting|woman|sambutan|wanita
,,,
CMB0640.tif,,Cambodia,music|musik
,,,
CMB0635.tif,,Cambodia,cabbage|food|food chart|lettuce|meat|orange|squash|kubis|kol|makanan|selada|daging|jeruk|lemong|labu|gambas
,,,
CMB0628.tif,,Cambodia,music|musik
,,,
CMB0623.tif,,Cambodia,carpentry|man|work|pekerjaan kayu|manusia|kerja
,,,
CMB0659.tif,,Cambodia,climb|fish|man|pond|tree|vine|woman|panjat|naik|ikan|manusia|kolam|pohon|tumbuhan merambat|wanita
,,,
CMB0654.tif,,Cambodia,man|trap|manusia|perangkap
,,,
CMB0652.tif,,Cambodia,man|trap|manusia|perangkap
,,,
CMB0647.tif,,Cambodia,mouse|animal|rat|binatang|tikus
,,,
CMB0678.tif,,Cambodia,man|woman|theater|dance|menari|manusia|wanita
,,,
CMB0673.tif,,Cambodia,house|man|roost|rumah|manusia|tenggeran
,,,
CMB0671.tif,,Cambodia,animal|dead|man|wild pig|binatang|mati|manusia
,,,
CMB0666.tif,,Cambodia,cut|man|potong|manusia
,,,
CMB0698.tif,,Cambodia,greeting|man|woman|sambutan|manusia|wanita
,,,
CMB0693.tif,,Cambodia,loom|weave|woman|tenun|wanita
,,,
CMB0691.tif,,Cambodia,loom|weave|tenun
,,,
CMB0686.tif,,Cambodia,animal|catch|reptile|tiger|turtle|binatang|tangkap|reptil|harimau|kura-kura
,,,
CMB0722.tif,,Cambodia,drink|woman|minum|wanita
,,,
CMB0717.tif,,Cambodia,food|woman|makanan|wanita
,,,
CMB0710.tif,,Cambodia,man|pole|manusia|tiang
,,,
CMB0705.tif,,Cambodia,boy|child|chop|firewood|man|woman|wood|work|family|anak laki-laki|anak|potong|keluarga|kayu bakar|kayu api|manusia|wanita|kayu|kerja
,,,
CMB0741.tif,,Cambodia,guitar|man|music|musical instrument|porch|sit|gitar|manusia|musik|alat musik|serambi|duduk
,,,
CMB0736.tif,,Cambodia,eating|woman|makan|wanita
,,,
CMB0729.tif,,Cambodia,vegetable|wash|woman|work|sayur-sayuran|cuci|wanita|kerja
,,,
CMB0724.tif,,Cambodia,health|ill|sick|sleeping|woman|kesehatan|sakit|tidur|wanita
,,,
CMB0755.tif,,Cambodia,woman|work|mortar|pestle|lesung|alu|wanita|kerja
,,,
CMB0760.tif,,Cambodia,backpack|carry|house|walking|woman|bakul|bawa|rumah|berjalan|wanita
,,,
CMB0748.tif,,Cambodia,cow|man|veterinarian|sapi|manusia|dokter hewan 
,,,
CMB0743.tif,,Cambodia,worm|caterpillar|ulat bulu|cacing
,,,
10AD.tif,Mbange Ernest Bawe,Cameroon,altar|Bible|fire|man|people|priest|robe|mezbah|api|manusia|orang|orang-orang|imam|jubah|Alkitab
,,,
10AB.tif,Mbange Ernest Bawe,Cameroon,house|Bible|people|rumah|orang|orang-orang|Alkitab
,,,
CMB0767.tif,,Cambodia,mortar|pestle|woman|work|lesung|alu|wanita|kerja
,,,
10AX.tif,Mbange Ernest Bawe,Cameroon,Bible|bundle|grain|harvest|sickle|work|tool|woman|people|ikat|padi-padian|hasil panen|panen|orang|orang-orang|sabit|arit|alat|perkakas|wanita|kerja|Alkitab
,,,
10AV.tif,Mbange Ernest Bawe,Cameroon,Bible|grain|offering|man|people|padi-padian|manusia|persembahan|orang|orang-orang|Alkitab
,,,
10AQ.tif,Mbange Ernest Bawe,Cameroon,Bible|horn|man|music|musical instrument|people|tanduk|manusia|musik|alat musik|orang|orang-orang|Alkitab
,,,
10AI.tif,Mbange Ernest Bawe,Cameroon,Jesus|manger|shepherd|Bible|Yesus|palungan|gembala|Alkitab
,,,
10K.tif,Mbange Ernest Bawe,Cameroon,Bible|Lazarus|Lazarus (tokoh Alkitab)|anjing|beg|beggar|cane|dog|mengemis|pengemis|tongkat|walking stick|Alkitab
,,,
10J.tif,Mbange Ernest Bawe,Cameroon,bench|Bible|man|people|pray|kneel|bangku|berlutut|manusia|orang|orang-orang|doa|Alkitab
,,,
10GG.tif,Mbange Ernest Bawe,Cameroon,Bible|bow|Esau|food|Jacob|people|pot|panah|Esau (tokoh Alkitab)|makanan|Yakub (tokoh Alkitab)|orang|orang-orang|panci|Alkitab
,,,
10D.tif,Mbange Ernest Bawe,Cameroon,Alkitab|Bible|Samaritan|balutan|bandage|donkey|injury|jalan raya|keledai|luka-luka|man|manusia|orang|orang Samaria (tokoh Alkitab)|orang-orang|people|perban|road
,,,
10UU.tif,Mbange Ernest Bawe,Cameroon,Bible|Jacob|man|memorial|oil|people|Yakub (tokoh Alkitab)|manusia|tanda peringatan|minyak|orang|orang-orang|Alkitab
,,,
10R.tif,Mbange Ernest Bawe,Cameroon,Alkitab|Bible|Maria (tokoh Alkitab)|Mary|angel|batu|grave|group|kelompok|kubur|kuburan|malaikat|orang|orang-orang|people|stone|tomb
,,,
